Date Time;Abgedeckte Bedarf der aFRR+;Abgedeckte Bedarf der aFRR-;NRV+ (Import);NRV- (Export);Abgedeckte Bedarf der SA mFRR+;Abgedeckte Bedarf der SA mFRR-;Abgedeckte Bedarf der DA mFRR+;Abgedeckte Bedarf der DA mFRR-;Abgedeckte Bedarf der RR+;Abgedeckte Bedarf der RR-;FRCE+ (Import);FRCE- (Export);Total System Imbalance (Positiv = long / Negativ = short);AE-Preis long;AE-Preis short;AE-Preis per 2026
19.07.2025 14:30;104.6498056;0;0;-0.960828889;800;0;0;0;0;0;14.92402333;-19.29634;-899.31666;1.52;34.22;30.61
19.07.2025 14:45;0.222982222;-102.4883267;0;-30.92013778;800;0;0;0;0;0;6.413834444;-28.01323667;-645.2151156;-24.96;17.08;15.03
19.07.2025 15:00;0;-392.0917778;0;-87.04884333;848;0;0;0;0;0;0.951335556;-75.28075;-294.5299644;-85.91;14.54;12.72
19.07.2025 15:15;0;-371.3473067;0;0;501;0;0;0;0;0;3.812116667;-76.14583333;-57.31897667;-83.46;14.09;12.31
19.07.2025 15:30;1.353351111;-170.4478567;0;-80.15731333;134;0;0;0;0;0;41.85845111;-8.541398889;81.93476667;-49.06;17.79;-44.1
19.07.2025 15:45;0.348036667;-43.85036333;0;-118.4345889;134;0;0;0;0;0;9.645444444;-17.89550111;36.18697222;-14.56;16.12;-12.74
19.07.2025 16:00;0;-96.96802667;0;-102.4260933;0;0;0;0;0;0;8.96592;-12.62776778;203.0559678;-23.81;6.05;-21.14
19.07.2025 16:15;2.824705556;-67.51247889;0;-279.7911378;0;0;0;0;0;0;23.10085889;-13.18142444;334.5594767;-38.84;18.87;-34.81
19.07.2025 16:30;3.155914444;-84.30663222;0;-193.4368989;0;-165;0;0;0;0;28.18115222;-26.69298889;438.0994533;-40.64;20.35;-36.44
19.07.2025 16:45;3.688683333;-18.91438111;0;-104.1411511;0;-350;0;0;0;0;16.80826889;-13.60704778;466.1656278;-12.87;22.51;-11.2
19.07.2025 17:00;3.123368889;-24.43657111;0;-73.83373333;0;-350;0;0;0;0;14.12272222;-17.33669889;448.3609122;-15.26;20.43;-13.37
19.07.2025 17:15;2.33154;-2.698843333;0;-195.53436;0;-402;0;0;0;0;12.87190333;-13.30457556;598.3343356;-6.41;19.6;-5.33
19.07.2025 17:30;4.726025556;-1.249188889;0;-124.0152967;0;-400;0;0;0;0;13.90489;-12.68202;519.31559;-5.81;20.09;-4.79
19.07.2025 17:45;99.37933556;0;0;-3.389206667;0;-500;0;0;0;0;34.68071778;-9.716797778;379.0459511;-2.63;47.78;-1.89
19.07.2025 18:00;172.14274;0;0;0;0;-486;0;0;0;0;17.29437111;-26.75998222;323.3228711;1.04;45.69;1.65
19.07.2025 18:15;131.7480422;0;0;-0.283743333;0;-407;0;0;0;0;10.35347444;-22.48210556;287.6643322;2.38;41.71;3.14
19.07.2025 18:30;100.9201456;0;0;0;0;-392;0;0;0;0;17.32774333;-12.14083778;285.8929489;2.5;33.22;3.28
19.07.2025 18:45;111.7304189;0;0;0;0;-309;0;0;0;0;21.55056556;-22.00193889;197.7209544;3.05;40.45;3.89
19.07.2025 19:00;11.00585;-5.929363333;0;-60.06658667;0;-299;0;0;0;0;10.95973667;-19.58224556;362.6126089;-6.3;27.32;-5.23
19.07.2025 19:15;15.00352778;-0.524631111;0;-17.55651;0;-300;0;0;0;0;12.82633333;-12.73817556;302.9894556;-0.56;21.89;-0.01
19.07.2025 19:30;39.62782444;-0.297306667;0;-7.430574444;0;-294;0;0;0;0;19.44147444;-10.55744556;253.2160278;-1.5;28.78;-0.87
19.07.2025 19:45;155.3046422;0;0;0;0;-299;0;0;0;0;15.40444778;-13.82352;142.11443;5;47.02;6.05
19.07.2025 20:00;126.3704344;0;0;0;0;-179;0;0;0;0;11.68510222;-12.69043556;53.63489889;5.88;42.37;7.03
19.07.2025 20:15;81.69461111;0;0;-0.289173333;0;-106;0;0;0;0;8.91927;-16.64903556;32.32432778;6.24;34.86;7.43
19.07.2025 20:30;39.21900111;0;0;-0.582808889;0;-66;0;0;0;0;13.27473333;-8.713122222;22.80219667;6.48;24.89;7.7
19.07.2025 20:45;86.70736111;0;0;-0.099777778;0;-106;0;0;0;0;12.88059667;-16.80664556;23.31846556;6.24;37.14;7.43
19.07.2025 21:00;51.25569;-0.01926;0;-0.032177778;10;0;0;0;0;0;15.76876111;-12.69260333;-64.28041;5.29;30.09;26.85
19.07.2025 21:15;89.00581556;0;0;-0.009048889;10;0;0;0;0;0;17.93483667;-16.69325;-100.2383533;9.42;35.33;31.62
19.07.2025 21:30;103.6173489;0;0;0;10;0;0;0;0;0;12.38851444;-12.83718778;-113.1686756;9.42;37.36;33.47
19.07.2025 21:45;74.58930556;-9.639216667;0;-1.428831111;0;-12;0;0;0;0;9.890683333;-22.35105222;-39.06088889;-8.88;39.32;35.24
19.07.2025 22:00;5.408534444;-12.71944778;0;-1.200031111;134;0;0;0;0;0;16.93521111;-12.65001;-129.7742567;-3.14;21.88;19.4
19.07.2025 22:15;5.169817778;-34.83725;0;0;106;0;0;0;0;0;10.10362556;-15.63068444;-70.80550889;-8.45;20.77;18.39
19.07.2025 22:30;8.154007778;-10.30897;0;-0.083893333;50;0;0;0;0;0;16.07477444;-8.984361111;-54.85155778;-3.81;21.11;18.69
19.07.2025 22:45;34.65006778;-26.50580889;0;-1.264955556;0;-5;0;0;0;0;9.902607778;-23.24110222;11.45919111;-12.41;25.54;-10.78
19.07.2025 23:00;8.667258889;-12.78917778;0;-41.29030222;113;0;0;0;0;0;25.58186111;-15.44244444;-77.72719556;-6.81;24.78;22.03
19.07.2025 23:15;4.220652222;-31.73989333;0;-11.88665778;85;0;0;0;0;0;12.07628111;-14.20679667;-43.46358556;-9.83;19.15;16.91
19.07.2025 23:30;56.90132222;-1.265734444;0;-1.009493333;0;-65;0;0;0;0;18.83218889;-9.368756667;0.910473333;-6.55;28.63;-5.45
19.07.2025 23:45;67.50975444;-6.468366667;0;-0.04652;0;-93;0;0;0;0;8.920083333;-19.07551444;42.16056333;-9.46;32.69;-8.1
20.07.2025 00:00;0.800513333;-36.37507667;1.86832;-5.042843333;73;0;0;0;0;0;11.15125111;-12.41265556;-32.98950889;-7.8;18.27;16.11
20.07.2025 00:15;0.597056667;-37.46690556;0.130511111;-25.87096222;59;0;0;0;0;0;13.10709778;-14.36442;4.867622222;-7.74;18.67;-6.54
20.07.2025 00:30;2.949475556;-13.98628667;5.957615556;-13.21035222;0;-20;0;0;0;0;15.13293444;-8.567428889;31.72404222;-2.76;19.44;-2.01
20.07.2025 00:45;1.203073333;-11.45834;27.53309778;-0.67962;0;-90;0;0;0;0;6.287444444;-15.41259222;82.52693667;-5.79;16.21;-4.76
20.07.2025 01:00;11.75102;-8.215057778;3.907833333;-5.398726667;6;0;0;0;0;0;16.33056556;-6.961545556;-17.41408889;-9.41;21.49;19.04
20.07.2025 01:15;6.968592222;-7.191295556;5.376225556;-12.14471667;6;0;0;0;0;0;7.079261111;-9.640305556;3.552238889;-2.87;21.91;-2.11
20.07.2025 01:30;0.154621111;-17.32718889;2.675458889;-7.914552222;0;0;0;0;0;0;8.760588889;-7.82987;21.48094222;-2.02;17.21;-1.34
20.07.2025 01:45;0.955674444;-11.20362;12.80248;-9.183825556;0;-64;0;0;0;0;6.85872;-9.78895;73.55952111;-3.73;16.83;-2.89
20.07.2025 02:00;18.93851889;-1.094016667;10.13238556;-4.231488889;6;0;0;0;0;0;11.08562111;-6.569824444;-34.26119556;-3.07;23.96;21.28
20.07.2025 02:15;6.535094444;-1.442058889;4.10061;-19.70837444;4;0;0;0;0;0;7.759333333;-8.326275556;7.081671111;2.69;20.63;3.49
20.07.2025 02:30;6.481381111;-1.382915556;4.493393333;-11.80703222;0;0;0;0;0;0;7.964946667;-7.589511111;1.839737778;2.81;18.97;3.62
20.07.2025 02:45;21.70680222;-0.139432222;20.17237222;-0.406042222;0;-70;0;0;0;0;7.29355;-7.806805556;29.17955556;1.88;24.02;2.59
20.07.2025 03:00;18.83868222;-0.488552222;10.54841556;-1.368477778;6;0;0;0;0;0;9.141161111;-9.582245556;-33.08898333;2.4;24.12;21.43
20.07.2025 03:15;3.006453333;-2.648912222;4.563828889;-12.38298444;6;0;0;0;0;0;7.031792222;-7.523318889;1.953141111;1.84;17.45;2.55
20.07.2025 03:30;13.45892778;-0.61225;13.00945667;-0.248342222;0;-50;0;0;0;0;7.945968889;-6.058764444;22.50500333;2.17;21.97;2.91
20.07.2025 03:45;9.130574444;-0.934513333;14.76390667;-4.692462222;0;-70;0;0;0;0;6.345223333;-7.830408889;53.21768;1.23;20.04;1.87
20.07.2025 04:00;3.91602;-0.362142222;3.847931111;-7.148141111;6;0;0;0;0;0;6.341136667;-5.874828889;-6.719975556;3.08;18.6;16.41
20.07.2025 04:15;6.824811111;-0.272083333;1.755232222;-7.940544444;2;0;0;0;0;0;6.400546667;-6.615142222;-2.15282;3.26;19.24;16.99
20.07.2025 04:30;6.69244;-0.118538889;1.423003333;-4.679898889;0;0;0;0;0;0;6.08941;-6.166453333;-3.239962222;3.08;18.84;16.63
20.07.2025 04:45;6.557077778;-0.144045556;2.893094444;-3.69269;0;0;0;0;0;0;6.580943333;-6.488984444;-5.705395556;2.42;18.98;16.76
20.07.2025 05:00;9.265935556;-0.121254444;4.273511111;-4.086691111;6;0;0;0;0;0;7.090647778;-7.205126667;-15.21702222;2.88;19.51;17.24
20.07.2025 05:15;9.837244444;-0.134544444;2.34255;-5.903861111;6;0;0;0;0;0;7.649748889;-7.694216667;-12.09692111;2.86;19.69;17.4
20.07.2025 05:30;1.755637778;-1.968047778;18.73737222;-0.49297;6;0;0;0;0;0;7.84803;-8.516163333;-23.36385889;2.92;17.24;15.17
20.07.2025 05:45;0.540634444;-12.45414222;15.97004556;-2.549656667;5;0;0;0;0;0;11.15776;-11.02864889;-6.635992222;-4.7;16.29;14.31
20.07.2025 06:00;15.25173778;-0.07243;21.95087556;-1.500657778;6;0;0;0;0;0;10.38303;-8.123913333;-43.88864222;2.57;22.76;20.19
20.07.2025 06:15;11.48358444;-0.865622222;16.84424778;-3.481045556;6;0;0;0;0;0;8.509932222;-10.28184222;-28.20925444;2.05;22.58;20.03
20.07.2025 06:30;1.655543333;-4.641932222;21.48618889;-1.392701111;6;0;0;0;0;0;10.56396222;-11.09944556;-22.57161556;-1.31;19.03;16.8
20.07.2025 06:45;0.563145556;-19.91507778;17.07087556;-1.253631111;6;0;0;0;0;0;10.18987111;-15.22434222;2.569158889;-8.27;17.41;-7.02
20.07.2025 07:00;5.084645556;-3.028151111;19.56842889;-5.791864444;29;0;0;0;0;0;14.01964889;-8.353134444;-50.49957333;-7.67;20.41;18.06
20.07.2025 07:15;8.065607778;-8.971896667;6.099327778;-11.82899667;29;0;0;0;0;0;9.447421111;-12.26642778;-19.54503556;-6.41;23.32;20.7
20.07.2025 07:30;0.926374444;-6.392154444;19.91645778;-2.648013333;0;-6;0;0;0;0;11.56901;-9.417597778;-7.954076667;-0.22;17.59;15.49
20.07.2025 07:45;1.805556667;-7.69831;58.86511222;-0.065528889;0;-33;0;0;0;0;11.61077333;-12.80084111;-18.71676222;-4.04;18.19;16.04
20.07.2025 08:00;2.979882222;-2.175295556;51.51980667;-0.276924444;45;0;0;0;0;0;13.16841;-12.78916222;-97.42671667;-3.24;20.24;17.9
20.07.2025 08:15;1.51014;-13.98493667;39.29524111;-0.841847778;45;0;0;0;0;0;9.783264444;-14.14442556;-66.61743556;-8.75;20;17.69
20.07.2025 08:30;0;-42.62206111;1.71766;-2.338823333;45;0;0;0;0;0;12.58517222;-13.43207444;-0.909873333;-9.39;12.1;10.5
20.07.2025 08:45;0.021974444;-63.50613111;2.503268889;-4.186997778;45;0;0;0;0;0;11.86225;-15.85475444;24.16039;-13.52;17.67;-11.79
20.07.2025 09:00;0;-31.21877778;3.632805556;-4.459265556;95;0;0;0;0;0;17.76501444;-10.09439889;-70.62537778;-10.57;18.7;16.5
20.07.2025 09:15;0.456812222;-34.11674889;11.55760444;-0.564056667;38;0;0;0;0;0;13.54546222;-14.1721;-14.70697333;-10.84;18.85;16.64
20.07.2025 09:30;1.442048889;-5.98444;22.15873778;-0.395902222;0;-65;0;0;0;0;12.75526778;-9.648438889;44.67272667;-6.24;18.9;-5.17
20.07.2025 09:45;0.970326667;-31.43962111;23.9312;-1.522842222;0;-116;0;0;0;0;9.258637778;-15.90222889;130.7045278;-11.72;18.88;-10.16
20.07.2025 10:00;5.128564444;-8.911941111;17.79791556;-1.996341111;22;0;0;0;0;0;14.05111111;-9.42709;-38.64221889;-6.14;18.45;16.28
20.07.2025 10:15;0.297314444;-52.99372222;15.05914556;-3.59788;0;-22;0;0;0;0;7.619356667;-17.51165667;73.12744222;-25.78;18.24;-22.93
20.07.2025 10:30;0;-81.30696;0;-19.70362;0;-69;0;0;0;0;16.32541222;-10.64887778;164.3340456;-22.56;1.01;-20.01
20.07.2025 10:45;0;-132.42407;0;-20.30762667;0;-144;0;0;0;0;7.504604444;-21.14339667;310.3704889;-45.32;1.01;-40.7
20.07.2025 11:00;0;-75.61983222;0.681431111;-2.727787778;0;-82;0;0;0;0;24.42546111;-8.32601;143.5667378;-32;0.21;-28.59
20.07.2025 11:15;0.101453333;-38.28207556;5.756295556;-0.925708889;0;-132;0;0;0;0;9.39779;-14.95821111;170.9104567;-24.62;18.75;-21.89
20.07.2025 11:30;0;-85.30274444;0.010853333;-1.437178889;0;-173;0;0;0;0;14.65683778;-11.34222778;256.41446;-37.68;0.21;-33.75
20.07.2025 11:45;0.01709;-52.65543889;3.282332222;-2.55985;0;-170;0;0;0;0;11.80555556;-13.58236;223.6926711;-31.64;18.7;-28.27
20.07.2025 12:00;3.368585556;-14.08528889;67.69263444;-1.088404444;0;-125;0;0;0;0;16.45208556;-9.329425556;61.98981333;-19.53;19.9;-17.26
20.07.2025 12:15;2.058373333;-2.810866667;142.7680333;0;0;-145;0;0;0;0;9.878741111;-10.89084;3.996558889;-15.39;18.98;-13.49
20.07.2025 12:30;2.841256667;-1.65067;154.3863678;0;0;-145;0;0;0;0;11.95746556;-11.88748444;-10.64693556;-15.68;18.96;16.74
20.07.2025 12:45;28.55197;-1.459147778;97.19924667;0;0;-77;0;0;0;0;17.34727;-10.95486333;-53.68447556;-21.01;29.4;26.22
20.07.2025 13:00;37.22221444;-2.747125556;79.25018667;0;45;0;0;0;0;0;11.368;-17.70941889;-152.3838567;-16.89;32.06;28.65
20.07.2025 13:15;71.78086444;-0.033366667;32.37348111;0;90;0;0;0;0;0;16.11735556;-13.37862667;-196.8597078;-12.26;31.44;28.09
20.07.2025 13:30;16.58989333;-0.148927778;3.44368;-7.650715556;135;0;0;0;0;0;9.853513333;-12.35405111;-144.7333922;-12.17;21.25;18.82
20.07.2025 13:45;1.852756667;-58.11332222;8.052782222;-3.310248889;222;0;0;0;0;0;11.76731;-18.94314333;-163.3061344;-38.7;19.62;17.33
20.07.2025 14:00;1.275217778;-30.30437333;9.024801111;-4.303174444;101;0;0;0;0;0;16.74695222;-8.836534444;-84.60288889;-36.61;19.24;16.99
20.07.2025 14:15;2.159825556;-13.65425;33.24795556;-0.395022222;108;0;0;0;0;0;9.299593333;-14.01069;-124.6474122;-28.76;19.39;17.13
20.07.2025 14:30;5.307333333;-12.57703778;5.401991111;-20.70011444;54;0;0;0;0;0;13.22238667;-10.49804667;-34.15651222;-31.58;20.3;17.95
20.07.2025 14:45;1.709793333;-11.74344;0.704954444;-92.40759222;107;0;0;0;0;0;13.57937222;-12.50109667;-6.341991111;-23.86;19.57;17.29
20.07.2025 15:00;1.961795556;-4.182942222;0;-140.9587778;0;-25;0;0;0;0;12.72459778;-13.49935556;168.9546822;-21.92;18.97;-19.43
20.07.2025 15:15;0.060221111;-61.81478333;0;-222.8133378;0;-44;0;0;0;0;21.03434111;-32.66738;340.2009389;-52.17;18.7;-46.93
20.07.2025 15:30;0;-296.9713111;0;-29.92991333;0;-71;0;0;0;0;18.30187889;-26.68674;406.2860856;-89.49;1.43;-80.86
20.07.2025 15:45;1.236707778;-77.02094667;0;-82.76287889;0;-200;0;0;0;0;25.18744222;-11.67155333;345.0312289;-57.22;20.27;-51.52
20.07.2025 16:00;3.379444444;-47.95030889;17.46213;-14.09564667;0;-401;0;0;0;0;22.50923222;-13.26307111;432.95822;-25.38;20.59;-22.57
20.07.2025 16:15;22.20187556;-1.270616667;125.8391467;0;0;-399;0;0;0;0;18.38650556;-11.15206778;244.9951567;-17.2;28.64;-15.13
20.07.2025 16:30;164.9677233;-1.373424444;213.5018833;0;0;-350;0;0;0;0;44.93896222;-14.28955556;-57.74558889;-10.69;63.73;57.43
20.07.2025 16:45;139.6476389;-0.31684;333.4778278;0;0;-129;0;0;0;0;12.78564556;-50.03228556;-306.5619867;-10.67;59.18;53.3
20.07.2025 17:00;4.426823333;-3.203936667;248.0572122;0;115;0;0;0;0;0;12.02746222;-16.46051444;-359.8470467;-16.32;20.2;17.87
20.07.2025 17:15;54.96825889;-3.203668889;296.4875144;0;154;0;0;0;0;0;26.07204778;-16.97863556;-511.3455167;-14.54;42.21;37.87
20.07.2025 17:30;123.3230378;-0.195855556;135.6263444;0;300;0;0;0;0;0;27.16579667;-16.31537889;-569.6039444;-3.86;54.21;48.78
20.07.2025 17:45;61.55464778;-1.360142222;10.14320444;-21.71929556;506;0;0;0;0;0;5.968703333;-24.89529889;-535.6918189;-5.23;42.08;37.75
20.07.2025 18:00;3.329531111;-15.31193889;0;-243.7015878;541;0;0;0;0;0;15.75846444;-14.70079;-286.3736789;-10.5;20.38;18.02
20.07.2025 18:15;2.511932222;-2.24716;0;-160.5929722;460;0;0;0;0;0;10.80999333;-11.0148;-299.4669933;-3.09;19.29;17.03
20.07.2025 18:30;3.529998889;-1.582293333;0.016902222;-95.51431111;391;0;0;0;0;0;12.44004333;-12.73329778;-297.1570422;-2.01;19.95;17.64
20.07.2025 18:45;2.869461111;-4.187827778;0.28552;-91.45304778;391;0;0;0;0;0;13.07265111;-16.04735111;-295.5394056;-4.6;21.06;18.64
20.07.2025 19:00;0.008952222;-134.7021578;0;-60.15088778;346;0;0;0;0;0;23.17246111;-26.15180444;-148.1765633;-26.79;18.7;16.5
20.07.2025 19:15;1.05605;-34.37364;0.601014444;-22.08230889;151;0;0;0;0;0;18.46272778;-12.39393556;-102.2699078;-8.27;19.84;17.53
20.07.2025 19:30;7.031782222;-4.47645;3.001451111;-17.69253889;91;0;0;0;0;0;13.16026444;-11.37152222;-80.65298667;-1.6;21.73;19.26
20.07.2025 19:45;26.42276222;-0.082465556;12.07184333;-7.678513333;84;0;0;0;0;0;12.08332444;-14.17155;-112.6454011;0.89;26.35;23.45
20.07.2025 20:00;2.570254444;-2.150868889;35.51988333;-0.805833333;66;0;0;0;0;0;11.60670778;-11.08805333;-101.65209;3.08;20.15;17.82
20.07.2025 20:15;22.28840667;-0.277777778;14.49779;-7.815551111;66;0;0;0;0;0;11.74615222;-12.86918444;-93.56983556;3.88;26.62;23.7
20.07.2025 20:30;0.790198889;-6.675347778;21.90384889;-2.697725556;66;0;0;0;0;0;12.51465778;-12.3961;-79.43953222;1.91;19.23;16.98
20.07.2025 20:45;1.1301;-17.48372556;30.69826556;-0.117827778;66;0;0;0;0;0;9.714625556;-15.48068;-74.46075778;-4.25;20.2;17.87
20.07.2025 21:00;0;-55.82519333;3.927951111;-2.192411111;106;0;0;0;0;0;17.48317222;-16.09673778;-53.29678111;-6.88;15.15;13.27
20.07.2025 21:15;0;-62.25614222;0.838218889;-0.247802222;106;0;0;0;0;0;14.97504556;-16.33002;-42.9793;-7.84;15.15;13.27
20.07.2025 21:30;0.082738889;-24.80821222;5.674966667;-5.187505556;32;0;0;0;0;0;14.94791556;-10.61769;-12.09221333;-3.01;17.81;15.69
20.07.2025 21:45;5.530064444;-34.92024556;5.836938889;-8.531061111;0;-20;0;0;0;0;7.399092222;-18.49907444;63.18428556;-11.09;20.69;-9.59
20.07.2025 22:00;4.066833333;-8.61138;0.108102222;-66.87675778;92;0;0;0;0;0;21.38238667;-9.298767778;-32.77041667;-6.44;20.52;18.15
20.07.2025 22:15;2.363012222;-9.892571111;0.004048889;-44.93918667;17;0;0;0;0;0;9.024255556;-13.45432778;39.89476889;-1.48;18.93;-0.84
20.07.2025 22:30;1.480577778;-25.04882222;2.000231111;-19.93506;0;-49;0;0;0;0;12.45578556;-10.23248667;88.27977444;-3.29;18.95;-2.49
20.07.2025 22:45;1.084534444;-43.32302556;21.97050667;-1.721441111;0;-122;0;0;0;0;7.878423333;-18.47520889;154.5862111;-9.78;18.29;-8.39
20.07.2025 23:00;5.333675556;-23.65044333;8.830512222;-42.72506556;0;0;0;0;0;0;28.25006444;-15.11340111;39.07465778;-5.59;25.98;-4.58
20.07.2025 23:15;0.343418889;-52.35649667;3.458856667;-14.45228222;0;-28;0;0;0;0;5.800232222;-15.72726889;100.93354;-8.27;17.6;-7.02
20.07.2025 23:30;5.314414444;-14.04621222;2.365743333;-41.64884;0;-123;0;0;0;0;17.28623;-8.926326667;162.6549911;-4.15;20.59;-3.28
20.07.2025 23:45;0.58296;-37.22168;13.09227778;-0.568181111;0;-178;0;0;0;0;6.23426;-22.86323111;218.7435944;-14.16;17.33;-12.38
21.07.2025 00:00;18.18414444;-13.39572444;7.194147778;-15.87219778;0;-30;0;0;0;0;26.79441444;-7.256403333;14.35161889;-16.17;21.12;-14.2
21.07.2025 00:15;38.53191444;-0.474717778;12.05437889;-2.448651111;0;-60;0;0;0;0;9.784072222;-11.74154111;14.29454444;3.81;24.85;4.73
21.07.2025 00:30;14.73740667;-0.534124444;11.03528333;-1.995298889;0;-97;0;0;0;0;7.46148;-7.766113333;74.06136667;2.86;19.93;3.68
21.07.2025 00:45;1.073406667;-8.60379;29.51852778;-17.04913556;0;-130;0;0;0;0;6.812056667;-8.212341111;126.4612756;-0.48;15.84;0.06
21.07.2025 01:00;2.661133333;-1.892643333;0.244218889;-28.44545556;0;0;0;0;0;0;8.870441111;-7.962776667;26.52508222;3.02;17.94;3.86
21.07.2025 01:15;2.287321111;-12.18777444;7.19298;-5.491552222;0;-30;0;0;0;0;5.654827778;-9.383134444;41.92733222;-1.55;15.88;-0.91
21.07.2025 01:30;2.631565556;-3.279893333;27.48487778;-0.239676667;0;-60;0;0;0;0;10.59761667;-6.752118889;29.55762889;0.68;15.78;1.26
21.07.2025 01:45;5.733511111;-1.994907778;15.15738222;-4.066997778;0;-80;0;0;0;0;6.832138889;-7.258835556;65.59770889;1.03;16.69;1.64
21.07.2025 02:00;7.10747;-0.931806667;4.383067778;-14.16777889;0;0;0;0;0;0;7.297347778;-7.313367778;3.625067778;3.39;19.16;4.27
21.07.2025 02:15;0.426986667;-19.84402333;0.125484444;-22.39137444;0;0;0;0;0;0;4.860848889;-10.37544;47.19751778;-2.81;13.8;-2.05
21.07.2025 02:30;0;-52.15601222;0;-11.78296889;0;0;0;0;0;0;8.100314444;-8.266872222;64.10553889;-4.2;10.59;-3.32
21.07.2025 02:45;0;-27.93754889;0.310328889;-4.28962;0;-80;0;0;0;0;8.62413;-6.99763;110.29034;-2.01;10.59;-1.33
21.07.2025 03:00;1.130364444;-7.992353333;7.326582222;-15.20649444;3;0;0;0;0;0;9.392624444;-5.963265556;8.312542222;1.14;17.56;1.77
21.07.2025 03:15;2.143304444;-3.43859;9.538603333;-4.422974444;0;-60;0;0;0;0;5.487188889;-6.339516667;57.03198444;1.88;15.18;2.59
21.07.2025 03:30;0;-49.93352444;0;-8.634355556;0;-80;0;0;0;0;3.599718889;-7.666558889;142.63472;-3.72;10.28;-2.88
21.07.2025 03:45;1.336812222;-39.77785;9.015288889;-0.270571111;0;-95;0;0;0;0;13.00727222;-6.543246667;118.2322944;-3.59;17.07;-2.77
21.07.2025 04:00;0.791562222;-38.01350444;17.09526333;-0.002666667;0;-80;0;0;0;0;4.894197778;-11.39784;106.6329878;-4.87;15.95;-3.92
21.07.2025 04:15;0;-51.65337111;0;-2.586227778;0;-80;0;0;0;0;6.508507778;-6.341415556;134.0725067;-4.37;10.59;-3.47
21.07.2025 04:30;0;-52.62097889;0;-4.036361111;0;-80;0;0;0;0;5.899801111;-7.860788889;138.6183278;-4.74;10.59;-3.81
21.07.2025 04:45;1.097273333;-26.52317667;2.468288889;-6.450655556;0;-60;0;0;0;0;15.06049889;-9.345971111;83.69374222;-2.59;18.31;-1.85
21.07.2025 05:00;35.13671333;-6.024041111;10.59687333;-14.36484556;0;-176;0;0;0;0;15.29596;-9.874947778;145.2342878;-2.08;23.25;-1.39
21.07.2025 05:15;31.60237;-0.009765556;12.27979889;-0.859923333;0;-156;0;0;0;0;8.483608889;-12.27104667;116.7749578;4.83;21.91;5.87
21.07.2025 05:30;5.017091111;-1.285271111;1.600305556;-25.32119889;0;-31;0;0;0;0;10.11609111;-10.89301444;51.76599667;3.82;18.87;4.75
21.07.2025 05:45;6.059301111;-2.930787778;2.700355556;-25.98775889;0;0;0;0;0;0;11.23399778;-14.16747333;23.09236556;1.07;20.52;1.69
21.07.2025 06:00;4.561356667;-23.03658111;1.727462222;-28.38286667;0;-132;0;0;0;0;17.94025667;-13.56472222;172.7550944;-6.15;18.56;-5.09
21.07.2025 06:15;9.110761111;-0.445427778;8.680617778;-10.68071444;0;-119;0;0;0;0;9.528256667;-11.05116222;113.8576689;4.65;19.04;5.67
21.07.2025 06:30;1.545141111;-11.79902111;15.38172556;-7.471114444;0;-36;0;0;0;0;13.47682444;-12.86295556;37.7294;1.3;18.88;1.95
21.07.2025 06:45;14.40268;-0.730792222;19.46054556;-9.370631111;12;0;0;0;0;0;12.17719444;-13.61600778;-34.32298889;3.69;22.45;19.91
21.07.2025 07:00;2.55317;-2.855082222;30.47606889;-6.425584444;0;-115;0;0;0;0;12.01687;-11.24212889;90.47668667;3;19.32;3.84
21.07.2025 07:15;4.891496667;-1.54488;44.79008444;-1.019711111;0;-56;0;0;0;0;13.27040333;-13.15376222;8.766368889;4.23;19.24;5.2
21.07.2025 07:30;31.12332667;-0.029026667;34.90461333;-0.312391111;0;0;0;0;0;0;16.45290778;-11.61241778;-70.52701222;5.85;23.17;20.57
21.07.2025 07:45;56.55084667;0;31.20319778;-1.217457778;62;0;0;0;0;0;13.40196667;-15.91118111;-146.0273722;9.86;25.62;22.79
21.07.2025 08:00;18.48416333;-0.747345556;40.13275667;-0.741973333;91;0;0;0;0;0;12.32666667;-14.68560333;-145.7686644;2.89;22.07;19.56
21.07.2025 08:15;26.45914889;-1.055227778;37.99337333;-0.2688;112;0;0;0;0;0;13.30782667;-13.47520222;-174.9611189;3.07;23.32;20.7
21.07.2025 08:30;3.106286667;-1.751028889;126.7697078;0;139;0;0;0;0;0;12.19347222;-12.48725111;-266.8311867;3.1;19.34;17.08
21.07.2025 08:45;37.71700556;-1.098901111;52.00939444;-6.467017778;189;0;0;0;0;0;17.45035;-17.0044;-271.6064311;0.92;24.91;22.15
21.07.2025 09:00;44.91618889;-0.007053333;5.372987778;-3.434791111;317;0;0;0;0;0;16.51665556;-15.83684778;-364.52714;3.03;24.95;22.18
21.07.2025 09:15;10.61495333;-1.984047778;1.65798;-41.56227333;345;0;0;0;0;0;10.25445333;-11.88665444;-312.0944111;2.25;19.54;17.26
21.07.2025 09:30;3.149963333;-1.997615556;0.106882222;-81.20497;373;0;0;0;0;0;12.52007333;-11.77572;-293.7986133;2.13;17.65;15.55
21.07.2025 09:45;2.701824444;-2.580282222;0;-133.5372867;333;0;0;0;0;0;11.61133111;-11.46755889;-199.7280278;0.35;17.42;15.33
21.07.2025 10:00;4.625385556;-1.975638889;0.145338889;-90.56697;339;0;0;0;0;0;12.49023333;-13.21017556;-250.5081733;1.95;18.68;16.48
